quad,quadcnv,DnstySt,Pcode,year,UNIQUE,ww_yield,dsnumeric,farm
219,616,0,03_grid_3,2015,03_grid_3_2015,13.68128571,0,03
31,0,l,04_grid_1,2014,04_grid_1_2014,10.58257143,1,04
62,1,l,04_grid_1,2014,04_grid_1_2014,9.0176,1,04
30,21,m,04_grid_1,2014,04_grid_1_2014,10.74257143,2,04
61,22,m,04_grid_1,2014,04_grid_1_2014,10.89671429,2,04
92,23,l,04_grid_1,2014,04_grid_1_2014,8.561444444,1,04
123,24,l,04_grid_1,2014,04_grid_1_2014,10.92085714,1,04
154,25,l,04_grid_1,2014,04_grid_1_2014,8.306714286,1,04
185,26,l,04_grid_1,2014,04_grid_1_2014,10.942,1,04
216,27,l,04_grid_1,2014,04_grid_1_2014,NA,1,04
29,42,h,04_grid_1,2014,04_grid_1_2014,11.66314286,3,04
60,43,h,04_grid_1,2014,04_grid_1_2014,10.24014286,3,04
91,44,l,04_grid_1,2014,04_grid_1_2014,8.898875,1,04
122,45,l,04_grid_1,2014,04_grid_1_2014,11.3805,1,04
153,46,l,04_grid_1,2014,04_grid_1_2014,8.994,1,04
184,47,l,04_grid_1,2014,04_grid_1_2014,9.616111111,1,04
215,48,l,04_grid_1,2014,04_grid_1_2014,10.758375,1,04
28,63,h,04_grid_1,2014,04_grid_1_2014,13.02757143,3,04
59,64,h,04_grid_1,2014,04_grid_1_2014,11.38925,3,04
90,65,l,04_grid_1,2014,04_grid_1_2014,10.22057143,1,04
121,66,l,04_grid_1,2014,04_grid_1_2014,12.32033333,1,04
152,67,l,04_grid_1,2014,04_grid_1_2014,11.78755556,1,04
183,68,l,04_grid_1,2014,04_grid_1_2014,9.623125,1,04
214,69,l,04_grid_1,2014,04_grid_1_2014,8.4265,1,04
27,84,l,04_grid_1,2014,04_grid_1_2014,12.938125,1,04
58,85,m,04_grid_1,2014,04_grid_1_2014,12.14163636,2,04
89,86,l,04_grid_1,2014,04_grid_1_2014,13.66433333,1,04
120,87,l,04_grid_1,2014,04_grid_1_2014,12.080125,1,04
151,88,l,04_grid_1,2014,04_grid_1_2014,11.909125,1,04
182,89,l,04_grid_1,2014,04_grid_1_2014,12.69,1,04
213,90,l,04_grid_1,2014,04_grid_1_2014,10.92042857,1,04
26,105,l,04_grid_1,2014,04_grid_1_2014,13.639625,1,04
57,106,m,04_grid_1,2014,04_grid_1_2014,12.0879,2,04
88,107,l,04_grid_1,2014,04_grid_1_2014,12.60825,1,04
119,108,l,04_grid_1,2014,04_grid_1_2014,11.795625,1,04
150,109,m,04_grid_1,2014,04_grid_1_2014,12.502,2,04
181,110,l,04_grid_1,2014,04_grid_1_2014,11.21533333,1,04
212,111,0,04_grid_1,2014,04_grid_1_2014,10.68685714,0,04
25,126,l,04_grid_1,2014,04_grid_1_2014,12.99128571,1,04
56,127,m,04_grid_1,2014,04_grid_1_2014,11.153375,2,04
87,128,m,04_grid_1,2014,04_grid_1_2014,12.10233333,2,04
118,129,l,04_grid_1,2014,04_grid_1_2014,11.8405,1,04
149,130,m,04_grid_1,2014,04_grid_1_2014,13.19642857,2,04
180,131,l,04_grid_1,2014,04_grid_1_2014,11.76216667,1,04
211,132,l,04_grid_1,2014,04_grid_1_2014,10.31083333,1,04
24,147,l,04_grid_1,2014,04_grid_1_2014,13.333125,1,04
55,148,m,04_grid_1,2014,04_grid_1_2014,10.87083333,2,04
86,149,l,04_grid_1,2014,04_grid_1_2014,11.8285,1,04
117,150,l,04_grid_1,2014,04_grid_1_2014,12.0875,1,04
148,151,l,04_grid_1,2014,04_grid_1_2014,12.21916667,1,04
179,152,l,04_grid_1,2014,04_grid_1_2014,11.352,1,04
210,153,l,04_grid_1,2014,04_grid_1_2014,9.669666667,1,04
23,168,m,04_grid_1,2014,04_grid_1_2014,12.86014286,2,04
54,169,l,04_grid_1,2014,04_grid_1_2014,11.01157143,1,04
85,170,l,04_grid_1,2014,04_grid_1_2014,12.0585,1,04
116,171,l,04_grid_1,2014,04_grid_1_2014,11.86385714,1,04
147,172,0,04_grid_1,2014,04_grid_1_2014,11.418,0,04
178,173,l,04_grid_1,2014,04_grid_1_2014,10.99957143,1,04
209,174,l,04_grid_1,2014,04_grid_1_2014,9.957666667,1,04
22,189,m,04_grid_1,2014,04_grid_1_2014,12.97766667,2,04
53,190,l,04_grid_1,2014,04_grid_1_2014,11.07775,1,04
84,191,l,04_grid_1,2014,04_grid_1_2014,12.21466667,1,04
115,192,l,04_grid_1,2014,04_grid_1_2014,11.54181818,1,04
146,193,l,04_grid_1,2014,04_grid_1_2014,11.964,1,04
177,194,l,04_grid_1,2014,04_grid_1_2014,10.22785714,1,04
208,195,l,04_grid_1,2014,04_grid_1_2014,11.23028571,1,04
21,210,l,04_grid_1,2014,04_grid_1_2014,11.90622222,1,04
52,211,l,04_grid_1,2014,04_grid_1_2014,11.22057143,1,04
83,212,0,04_grid_1,2014,04_grid_1_2014,12.69885714,0,04
114,213,0,04_grid_1,2014,04_grid_1_2014,11.5427,0,04
145,214,l,04_grid_1,2014,04_grid_1_2014,12.20125,1,04
176,215,l,04_grid_1,2014,04_grid_1_2014,9.411666667,1,04
207,216,l,04_grid_1,2014,04_grid_1_2014,10.95042857,1,04
20,231,l,04_grid_1,2014,04_grid_1_2014,12.09771429,1,04
51,232,m,04_grid_1,2014,04_grid_1_2014,10.867,2,04
82,233,0,04_grid_1,2014,04_grid_1_2014,12.098,0,04
113,234,l,04_grid_1,2014,04_grid_1_2014,11.53866667,1,04
144,235,l,04_grid_1,2014,04_grid_1_2014,12.01516667,1,04
175,236,l,04_grid_1,2014,04_grid_1_2014,9.351833333,1,04
206,237,l,04_grid_1,2014,04_grid_1_2014,10.95957143,1,04
19,252,m,04_grid_1,2014,04_grid_1_2014,12.0174,2,04
50,253,m,04_grid_1,2014,04_grid_1_2014,11.19466667,2,04
81,254,l,04_grid_1,2014,04_grid_1_2014,11.89916667,1,04
112,255,l,04_grid_1,2014,04_grid_1_2014,11.80133333,1,04
143,256,l,04_grid_1,2014,04_grid_1_2014,12.143625,1,04
174,257,l,04_grid_1,2014,04_grid_1_2014,10.94216667,1,04
205,258,l,04_grid_1,2014,04_grid_1_2014,11.39475,1,04
18,273,m,04_grid_1,2014,04_grid_1_2014,11.7535,2,04
49,274,m,04_grid_1,2014,04_grid_1_2014,10.72075,2,04
80,275,0,04_grid_1,2014,04_grid_1_2014,11.316125,0,04
111,276,l,04_grid_1,2014,04_grid_1_2014,11.90828571,1,04
142,277,l,04_grid_1,2014,04_grid_1_2014,10.76466667,1,04
173,278,l,04_grid_1,2014,04_grid_1_2014,10.84242857,1,04
204,279,l,04_grid_1,2014,04_grid_1_2014,10.21116667,1,04
17,294,l,04_grid_1,2014,04_grid_1_2014,11.75577778,1,04
48,295,m,04_grid_1,2014,04_grid_1_2014,10.149,2,04
79,296,l,04_grid_1,2014,04_grid_1_2014,11.02757143,1,04
110,297,l,04_grid_1,2014,04_grid_1_2014,11.31114286,1,04
141,298,l,04_grid_1,2014,04_grid_1_2014,11.202625,1,04
172,299,l,04_grid_1,2014,04_grid_1_2014,9.99875,1,04
16,315,l,04_grid_1,2014,04_grid_1_2014,12.48355556,1,04
47,316,m,04_grid_1,2014,04_grid_1_2014,11.4435,2,04
78,317,l,04_grid_1,2014,04_grid_1_2014,11.57371429,1,04
109,318,l,04_grid_1,2014,04_grid_1_2014,11.75042857,1,04
140,319,l,04_grid_1,2014,04_grid_1_2014,11.73716667,1,04
171,320,m,04_grid_1,2014,04_grid_1_2014,10.69957143,2,04
15,336,m,04_grid_1,2014,04_grid_1_2014,12.77966667,2,04
46,337,m,04_grid_1,2014,04_grid_1_2014,11.521,2,04
77,338,l,04_grid_1,2014,04_grid_1_2014,11.38533333,1,04
108,339,l,04_grid_1,2014,04_grid_1_2014,11.58366667,1,04
139,340,l,04_grid_1,2014,04_grid_1_2014,11.35925,1,04
170,341,m,04_grid_1,2014,04_grid_1_2014,10.78236364,2,04
14,357,l,04_grid_1,2014,04_grid_1_2014,12.58109091,1,04
45,358,m,04_grid_1,2014,04_grid_1_2014,12.89666667,2,04
76,359,l,04_grid_1,2014,04_grid_1_2014,11.073875,1,04
107,360,m,04_grid_1,2014,04_grid_1_2014,11.78916667,2,04
138,361,l,04_grid_1,2014,04_grid_1_2014,11.43885714,1,04
169,362,m,04_grid_1,2014,04_grid_1_2014,10.82655556,2,04
13,378,l,04_grid_1,2014,04_grid_1_2014,12.16309091,1,04
44,379,l,04_grid_1,2014,04_grid_1_2014,12.1815,1,04
75,380,l,04_grid_1,2014,04_grid_1_2014,11.605,1,04
106,381,l,04_grid_1,2014,04_grid_1_2014,11.2362,1,04
137,382,m,04_grid_1,2014,04_grid_1_2014,10.68,2,04
168,383,m,04_grid_1,2014,04_grid_1_2014,8.997285714,2,04
12,399,l,04_grid_1,2014,04_grid_1_2014,12.19783333,1,04
43,400,m,04_grid_1,2014,04_grid_1_2014,12.5076,2,04
74,401,l,04_grid_1,2014,04_grid_1_2014,12.60544444,1,04
105,402,l,04_grid_1,2014,04_grid_1_2014,12.22042857,1,04
136,403,l,04_grid_1,2014,04_grid_1_2014,12.4635,1,04
167,404,m,04_grid_1,2014,04_grid_1_2014,8.258,2,04
11,420,l,04_grid_1,2014,04_grid_1_2014,11.28472727,1,04
42,421,l,04_grid_1,2014,04_grid_1_2014,11.577875,1,04
73,422,m,04_grid_1,2014,04_grid_1_2014,13.00725,2,04
104,423,m,04_grid_1,2014,04_grid_1_2014,12.178375,2,04
135,424,m,04_grid_1,2014,04_grid_1_2014,12.28714286,2,04
166,425,m,04_grid_1,2014,04_grid_1_2014,11.902375,2,04
197,426,m,04_grid_1,2014,04_grid_1_2014,13.013,2,04
10,441,l,04_grid_1,2014,04_grid_1_2014,9.927857143,1,04
41,442,l,04_grid_1,2014,04_grid_1_2014,12.163875,1,04
72,443,m,04_grid_1,2014,04_grid_1_2014,12.99214286,2,04
103,444,l,04_grid_1,2014,04_grid_1_2014,12.13585714,1,04
134,445,m,04_grid_1,2014,04_grid_1_2014,12.663625,2,04
165,446,h,04_grid_1,2014,04_grid_1_2014,12.539625,3,04
196,447,m,04_grid_1,2014,04_grid_1_2014,13.43142857,2,04
9,462,l,04_grid_1,2014,04_grid_1_2014,9.813666667,1,04
40,463,m,04_grid_1,2014,04_grid_1_2014,12.22357143,2,04
71,464,m,04_grid_1,2014,04_grid_1_2014,13.47371429,2,04
102,465,l,04_grid_1,2014,04_grid_1_2014,12.974625,1,04
133,466,m,04_grid_1,2014,04_grid_1_2014,11.661375,2,04
164,467,h,04_grid_1,2014,04_grid_1_2014,10.388,3,04
195,468,m,04_grid_1,2014,04_grid_1_2014,11.47285714,2,04
8,483,l,04_grid_1,2014,04_grid_1_2014,10.79842857,1,04
39,484,m,04_grid_1,2014,04_grid_1_2014,12.35585714,2,04
70,485,m,04_grid_1,2014,04_grid_1_2014,11.17328571,2,04
101,486,m,04_grid_1,2014,04_grid_1_2014,12.952,2,04
132,487,h,04_grid_1,2014,04_grid_1_2014,10.93966667,3,04
163,488,h,04_grid_1,2014,04_grid_1_2014,8.601625,3,04
7,504,l,04_grid_1,2014,04_grid_1_2014,10.92633333,1,04
38,505,l,04_grid_1,2014,04_grid_1_2014,10.45383333,1,04
69,506,l,04_grid_1,2014,04_grid_1_2014,12.60754545,1,04
100,507,m,04_grid_1,2014,04_grid_1_2014,13.48225,2,04
131,508,m,04_grid_1,2014,04_grid_1_2014,10.9333,2,04
162,509,h,04_grid_1,2014,04_grid_1_2014,10.66325,3,04
6,525,l,04_grid_1,2014,04_grid_1_2014,10.11422222,1,04
37,526,l,04_grid_1,2014,04_grid_1_2014,10.7976,1,04
68,527,l,04_grid_1,2014,04_grid_1_2014,12.73181818,1,04
99,528,m,04_grid_1,2014,04_grid_1_2014,12.213,2,04
130,529,m,04_grid_1,2014,04_grid_1_2014,12.1999,2,04
161,530,m,04_grid_1,2014,04_grid_1_2014,11.76157143,2,04
5,546,l,04_grid_1,2014,04_grid_1_2014,7.356,1,04
36,547,l,04_grid_1,2014,04_grid_1_2014,10.5926,1,04
67,548,m,04_grid_1,2014,04_grid_1_2014,12.36233333,2,04
98,549,m,04_grid_1,2014,04_grid_1_2014,12.02942857,2,04
129,550,m,04_grid_1,2014,04_grid_1_2014,12.74657143,2,04
160,551,m,04_grid_1,2014,04_grid_1_2014,12.633625,2,04
35,568,m,04_grid_1,2014,04_grid_1_2014,9.067857143,2,04
66,569,m,04_grid_1,2014,04_grid_1_2014,12.20385714,2,04
97,570,l,04_grid_1,2014,04_grid_1_2014,12.625125,1,04
128,571,m,04_grid_1,2014,04_grid_1_2014,13.18775,2,04
159,572,m,04_grid_1,2014,04_grid_1_2014,12.95414286,2,04
65,590,m,04_grid_1,2014,04_grid_1_2014,11.754,2,04
96,591,m,04_grid_1,2014,04_grid_1_2014,12.69685714,2,04
127,592,m,04_grid_1,2014,04_grid_1_2014,13.092125,2,04
158,593,m,04_grid_1,2014,04_grid_1_2014,13.289,2,04
64,611,m,04_grid_1,2014,04_grid_1_2014,11.91233333,2,04
95,612,m,04_grid_1,2014,04_grid_1_2014,11.37685714,2,04
126,613,m,04_grid_1,2014,04_grid_1_2014,13.1395,2,04
157,614,m,04_grid_1,2014,04_grid_1_2014,13.14,2,04
151,88,l,04_grid_2,2014,04_grid_2_2014,8.6547,1,04
182,89,l,04_grid_2,2014,04_grid_2_2014,8.536625,1,04
213,90,l,04_grid_2,2014,04_grid_2_2014,8.712,1,04
244,91,l,04_grid_2,2014,04_grid_2_2014,9.929555556,1,04
275,92,l,04_grid_2,2014,04_grid_2_2014,11.24657143,1,04
306,93,l,04_grid_2,2014,04_grid_2_2014,11.076125,1,04
337,94,l,04_grid_2,2014,04_grid_2_2014,9.25,1,04
368,95,l,04_grid_2,2014,04_grid_2_2014,10.22225,1,04
399,96,l,04_grid_2,2014,04_grid_2_2014,10.001375,1,04
430,97,l,04_grid_2,2014,04_grid_2_2014,10.789,1,04
461,98,l,04_grid_2,2014,04_grid_2_2014,11.425875,1,04
492,99,l,04_grid_2,2014,04_grid_2_2014,11.56383333,1,04
523,100,m,04_grid_2,2014,04_grid_2_2014,9.083441176,2,04
554,101,l,04_grid_2,2014,04_grid_2_2014,12.35791667,1,04
585,102,l,04_grid_2,2014,04_grid_2_2014,12.0465,1,04
616,103,l,04_grid_2,2014,04_grid_2_2014,9.603727273,1,04
150,109,l,04_grid_2,2014,04_grid_2_2014,8.549909091,1,04
181,110,v,04_grid_2,2014,04_grid_2_2014,7.793076923,4,04
212,111,v,04_grid_2,2014,04_grid_2_2014,7.109625,4,04
243,112,v,04_grid_2,2014,04_grid_2_2014,9.117,4,04
274,113,h,04_grid_2,2014,04_grid_2_2014,9.026111111,3,04
305,114,h,04_grid_2,2014,04_grid_2_2014,9.13725,3,04
336,115,h,04_grid_2,2014,04_grid_2_2014,8.613888889,3,04
367,116,h,04_grid_2,2014,04_grid_2_2014,7.72675,3,04
398,117,h,04_grid_2,2014,04_grid_2_2014,7.10125,3,04
429,118,h,04_grid_2,2014,04_grid_2_2014,7.180142857,3,04
460,119,h,04_grid_2,2014,04_grid_2_2014,6.856866667,3,04
491,120,m,04_grid_2,2014,04_grid_2_2014,8.309923077,2,04
522,121,m,04_grid_2,2014,04_grid_2_2014,7.386583333,2,04
553,122,m,04_grid_2,2014,04_grid_2_2014,7.888615385,2,04
584,123,m,04_grid_2,2014,04_grid_2_2014,8.170181818,2,04
615,124,m,04_grid_2,2014,04_grid_2_2014,9.2302,2,04
118,129,v,04_grid_2,2014,04_grid_2_2014,NA,4,04
149,130,h,04_grid_2,2014,04_grid_2_2014,8.984571429,3,04
180,131,h,04_grid_2,2014,04_grid_2_2014,8.486636364,3,04
211,132,v,04_grid_2,2014,04_grid_2_2014,10.54438462,4,04
242,133,v,04_grid_2,2014,04_grid_2_2014,9.8403,4,04
273,134,v,04_grid_2,2014,04_grid_2_2014,11.17584615,4,04
304,135,v,04_grid_2,2014,04_grid_2_2014,10.3906,4,04
335,136,v,04_grid_2,2014,04_grid_2_2014,8.283454545,4,04
366,137,v,04_grid_2,2014,04_grid_2_2014,6.356333333,4,04
397,138,v,04_grid_2,2014,04_grid_2_2014,4.690285714,4,04
428,139,v,04_grid_2,2014,04_grid_2_2014,5.659666667,4,04
459,140,v,04_grid_2,2014,04_grid_2_2014,6.306666667,4,04
490,141,v,04_grid_2,2014,04_grid_2_2014,7.009333333,4,04
521,142,v,04_grid_2,2014,04_grid_2_2014,5.803,4,04
552,143,v,04_grid_2,2014,04_grid_2_2014,5.49175,4,04
583,144,v,04_grid_2,2014,04_grid_2_2014,6.877222222,4,04
614,145,v,04_grid_2,2014,04_grid_2_2014,7.589166667,4,04
117,150,h,04_grid_2,2014,04_grid_2_2014,10.03333333,3,04
148,151,h,04_grid_2,2014,04_grid_2_2014,10.82510714,3,04
179,152,h,04_grid_2,2014,04_grid_2_2014,8.094444444,3,04
210,153,h,04_grid_2,2014,04_grid_2_2014,9.7248,3,04
241,154,v,04_grid_2,2014,04_grid_2_2014,9.1469,4,04
272,155,v,04_grid_2,2014,04_grid_2_2014,8.762555556,4,04
303,156,v,04_grid_2,2014,04_grid_2_2014,9.445909091,4,04
334,157,h,04_grid_2,2014,04_grid_2_2014,10.9933,3,04
365,158,h,04_grid_2,2014,04_grid_2_2014,10.30166667,3,04
396,159,v,04_grid_2,2014,04_grid_2_2014,9.191461538,4,04
427,160,v,04_grid_2,2014,04_grid_2_2014,7.286153846,4,04
458,161,v,04_grid_2,2014,04_grid_2_2014,6.909588235,4,04
489,162,v,04_grid_2,2014,04_grid_2_2014,4.5307,4,04
520,163,v,04_grid_2,2014,04_grid_2_2014,5.1204,4,04
551,164,v,04_grid_2,2014,04_grid_2_2014,3.7955625,4,04
582,165,v,04_grid_2,2014,04_grid_2_2014,3.994666667,4,04
613,166,v,04_grid_2,2014,04_grid_2_2014,7.027857143,4,04
116,171,v,04_grid_2,2014,04_grid_2_2014,10.447,4,04
147,172,h,04_grid_2,2014,04_grid_2_2014,9.946384615,3,04
178,173,v,04_grid_2,2014,04_grid_2_2014,8.854538462,4,04
209,174,v,04_grid_2,2014,04_grid_2_2014,9.267941176,4,04
240,175,v,04_grid_2,2014,04_grid_2_2014,9.901307692,4,04
271,176,v,04_grid_2,2014,04_grid_2_2014,10.55573333,4,04
302,177,v,04_grid_2,2014,04_grid_2_2014,10.47407143,4,04
333,178,v,04_grid_2,2014,04_grid_2_2014,10.35284615,4,04
364,179,v,04_grid_2,2014,04_grid_2_2014,11.31690909,4,04
395,180,v,04_grid_2,2014,04_grid_2_2014,9.7375,4,04
426,181,v,04_grid_2,2014,04_grid_2_2014,8.214666667,4,04
457,182,v,04_grid_2,2014,04_grid_2_2014,9.16,4,04
488,183,v,04_grid_2,2014,04_grid_2_2014,7.70175,4,04
519,184,v,04_grid_2,2014,04_grid_2_2014,7.988533333,4,04
550,185,v,04_grid_2,2014,04_grid_2_2014,4.8276,4,04
581,186,v,04_grid_2,2014,04_grid_2_2014,4.81,4,04
612,187,v,04_grid_2,2014,04_grid_2_2014,6.5614,4,04
84,191,h,04_grid_2,2014,04_grid_2_2014,NA,3,04
115,192,h,04_grid_2,2014,04_grid_2_2014,9.8409,3,04
146,193,v,04_grid_2,2014,04_grid_2_2014,9.2955,4,04
177,194,v,04_grid_2,2014,04_grid_2_2014,9.096909091,4,04
208,195,v,04_grid_2,2014,04_grid_2_2014,9.668583333,4,04
239,196,v,04_grid_2,2014,04_grid_2_2014,9.696928571,4,04
270,197,v,04_grid_2,2014,04_grid_2_2014,9.958666667,4,04
301,198,v,04_grid_2,2014,04_grid_2_2014,10.83546154,4,04
332,199,h,04_grid_2,2014,04_grid_2_2014,11.18266667,3,04
363,200,h,04_grid_2,2014,04_grid_2_2014,11.575,3,04
394,201,h,04_grid_2,2014,04_grid_2_2014,10.41644444,3,04
425,202,h,04_grid_2,2014,04_grid_2_2014,10.284,3,04
456,203,v,04_grid_2,2014,04_grid_2_2014,10.69041667,4,04
487,204,v,04_grid_2,2014,04_grid_2_2014,10.95427273,4,04
518,205,v,04_grid_2,2014,04_grid_2_2014,9.227538462,4,04
549,206,v,04_grid_2,2014,04_grid_2_2014,8.503466667,4,04
580,207,v,04_grid_2,2014,04_grid_2_2014,8.280461538,4,04
611,208,v,04_grid_2,2014,04_grid_2_2014,5.781454545,4,04
83,212,h,04_grid_2,2014,04_grid_2_2014,10.325,3,04
114,213,m,04_grid_2,2014,04_grid_2_2014,9.12425,2,04
145,214,h,04_grid_2,2014,04_grid_2_2014,9.810833333,3,04
176,215,v,04_grid_2,2014,04_grid_2_2014,10.60257143,4,04
207,216,v,04_grid_2,2014,04_grid_2_2014,9.557,4,04
238,217,v,04_grid_2,2014,04_grid_2_2014,10.09583333,4,04
269,218,v,04_grid_2,2014,04_grid_2_2014,10.39966667,4,04
300,219,h,04_grid_2,2014,04_grid_2_2014,11.76766667,3,04
331,220,h,04_grid_2,2014,04_grid_2_2014,11.3725,3,04
362,221,h,04_grid_2,2014,04_grid_2_2014,11.303,3,04
393,222,h,04_grid_2,2014,04_grid_2_2014,10.9875,3,04
424,223,h,04_grid_2,2014,04_grid_2_2014,12.1705,3,04
455,224,m,04_grid_2,2014,04_grid_2_2014,10.9855,2,04
486,225,v,04_grid_2,2014,04_grid_2_2014,11.05833333,4,04
517,226,v,04_grid_2,2014,04_grid_2_2014,10.5034,4,04
548,227,v,04_grid_2,2014,04_grid_2_2014,10.6866,4,04
579,228,v,04_grid_2,2014,04_grid_2_2014,9.311111111,4,04
610,229,v,04_grid_2,2014,04_grid_2_2014,4.800583333,4,04
82,233,h,04_grid_2,2014,04_grid_2_2014,9.9694,3,04
113,234,m,04_grid_2,2014,04_grid_2_2014,11.0322,2,04
144,235,h,04_grid_2,2014,04_grid_2_2014,10.55766667,3,04
175,236,v,04_grid_2,2014,04_grid_2_2014,8.7668,4,04
206,237,v,04_grid_2,2014,04_grid_2_2014,8.651181818,4,04
237,238,v,04_grid_2,2014,04_grid_2_2014,10.854,4,04
268,239,v,04_grid_2,2014,04_grid_2_2014,10.17957143,4,04
299,240,h,04_grid_2,2014,04_grid_2_2014,10.503125,3,04
330,241,h,04_grid_2,2014,04_grid_2_2014,12.074125,3,04
361,242,v,04_grid_2,2014,04_grid_2_2014,11.77185714,4,04
392,243,m,04_grid_2,2014,04_grid_2_2014,11.881625,2,04
423,244,m,04_grid_2,2014,04_grid_2_2014,11.7285,2,04
454,245,h,04_grid_2,2014,04_grid_2_2014,12.35525,3,04
485,246,h,04_grid_2,2014,04_grid_2_2014,12.29733333,3,04
516,247,m,04_grid_2,2014,04_grid_2_2014,11.73928571,2,04
547,248,m,04_grid_2,2014,04_grid_2_2014,11.83144444,2,04
578,249,h,04_grid_2,2014,04_grid_2_2014,10.69377778,3,04
609,250,h,04_grid_2,2014,04_grid_2_2014,9.110571429,3,04
81,254,h,04_grid_2,2014,04_grid_2_2014,8.792857143,3,04
112,255,h,04_grid_2,2014,04_grid_2_2014,9.903888889,3,04
143,256,h,04_grid_2,2014,04_grid_2_2014,10.137,3,04
174,257,h,04_grid_2,2014,04_grid_2_2014,9.664,3,04
205,258,v,04_grid_2,2014,04_grid_2_2014,9.468571429,4,04
236,259,v,04_grid_2,2014,04_grid_2_2014,10.02628571,4,04
267,260,v,04_grid_2,2014,04_grid_2_2014,9.38525,4,04
298,261,h,04_grid_2,2014,04_grid_2_2014,10.8095,3,04
329,262,v,04_grid_2,2014,04_grid_2_2014,10.12328571,4,04
360,263,h,04_grid_2,2014,04_grid_2_2014,9.443833333,3,04
391,264,h,04_grid_2,2014,04_grid_2_2014,10.45783333,3,04
422,265,h,04_grid_2,2014,04_grid_2_2014,11.097,3,04
453,266,h,04_grid_2,2014,04_grid_2_2014,10.64633333,3,04
484,267,m,04_grid_2,2014,04_grid_2_2014,10.748875,2,04
515,268,m,04_grid_2,2014,04_grid_2_2014,10.3625,2,04
546,269,m,04_grid_2,2014,04_grid_2_2014,11.93616667,2,04
577,270,h,04_grid_2,2014,04_grid_2_2014,11.6365,3,04
608,271,m,04_grid_2,2014,04_grid_2_2014,7.504555556,2,04
80,275,h,04_grid_2,2014,04_grid_2_2014,9.025769231,3,04
111,276,v,04_grid_2,2014,04_grid_2_2014,9.378714286,4,04
142,277,v,04_grid_2,2014,04_grid_2_2014,10.558125,4,04
173,278,v,04_grid_2,2014,04_grid_2_2014,9.274888889,4,04
204,279,v,04_grid_2,2014,04_grid_2_2014,9.8075,4,04
235,280,v,04_grid_2,2014,04_grid_2_2014,10.33,4,04
266,281,h,04_grid_2,2014,04_grid_2_2014,10.75225,3,04
297,282,h,04_grid_2,2014,04_grid_2_2014,11.029,3,04
328,283,h,04_grid_2,2014,04_grid_2_2014,11.63825,3,04
359,284,h,04_grid_2,2014,04_grid_2_2014,10.67583333,3,04
390,285,h,04_grid_2,2014,04_grid_2_2014,10.44966667,3,04
421,286,m,04_grid_2,2014,04_grid_2_2014,11.13157143,2,04
452,287,m,04_grid_2,2014,04_grid_2_2014,11.07083333,2,04
483,288,m,04_grid_2,2014,04_grid_2_2014,11.38085714,2,04
514,289,m,04_grid_2,2014,04_grid_2_2014,10.84233333,2,04
545,290,m,04_grid_2,2014,04_grid_2_2014,11.03914286,2,04
576,291,h,04_grid_2,2014,04_grid_2_2014,11.42675,3,04
607,292,m,04_grid_2,2014,04_grid_2_2014,9.860375,2,04
48,295,l,04_grid_2,2014,04_grid_2_2014,9.8315,1,04
79,296,m,04_grid_2,2014,04_grid_2_2014,11.44722222,2,04
110,297,v,04_grid_2,2014,04_grid_2_2014,8.263888889,4,04
141,298,v,04_grid_2,2014,04_grid_2_2014,9.046,4,04
172,299,h,04_grid_2,2014,04_grid_2_2014,10.95157143,3,04
203,300,m,04_grid_2,2014,04_grid_2_2014,10.6065,2,04
234,301,m,04_grid_2,2014,04_grid_2_2014,11.07366667,2,04
265,302,m,04_grid_2,2014,04_grid_2_2014,10.27485714,2,04
296,303,h,04_grid_2,2014,04_grid_2_2014,10.73966667,3,04
327,304,m,04_grid_2,2014,04_grid_2_2014,9.9675,2,04
358,305,m,04_grid_2,2014,04_grid_2_2014,9.987428571,2,04
389,306,m,04_grid_2,2014,04_grid_2_2014,10.36214286,2,04
420,307,m,04_grid_2,2014,04_grid_2_2014,10.33733333,2,04
451,308,l,04_grid_2,2014,04_grid_2_2014,10.538,1,04
482,309,l,04_grid_2,2014,04_grid_2_2014,10.19016667,1,04
513,310,l,04_grid_2,2014,04_grid_2_2014,10.0355,1,04
544,311,l,04_grid_2,2014,04_grid_2_2014,10.92133333,1,04
575,312,l,04_grid_2,2014,04_grid_2_2014,9.953875,1,04
606,313,l,04_grid_2,2014,04_grid_2_2014,10.34442857,1,04
47,316,m,04_grid_2,2014,04_grid_2_2014,6.872333333,2,04
78,317,m,04_grid_2,2014,04_grid_2_2014,10.243625,2,04
109,318,v,04_grid_2,2014,04_grid_2_2014,9.9325,4,04
140,319,h,04_grid_2,2014,04_grid_2_2014,11.648,3,04
171,320,h,04_grid_2,2014,04_grid_2_2014,10.98514286,3,04
202,321,h,04_grid_2,2014,04_grid_2_2014,10.5895,3,04
233,322,h,04_grid_2,2014,04_grid_2_2014,9.599857143,3,04
264,323,h,04_grid_2,2014,04_grid_2_2014,9.933571429,3,04
295,324,v,04_grid_2,2014,04_grid_2_2014,10.227,4,04
326,325,v,04_grid_2,2014,04_grid_2_2014,11.18314286,4,04
357,326,v,04_grid_2,2014,04_grid_2_2014,10.75885714,4,04
388,327,m,04_grid_2,2014,04_grid_2_2014,10.19933333,2,04
419,328,l,04_grid_2,2014,04_grid_2_2014,11.539,1,04
